"","water_year","month","block","release_datetime","tag_id_hex","weight_gr","fork_length_mm"
"3178","2025","Feb","Block 5",2025-02-13 16:04:00,"8ADA",69.5,180
"3179","2025","Feb","Block 5",2025-02-14 15:40:00,"8ADA",69.5,180
"3180","2025","Feb","Block 5",2025-02-12 17:04:00,"6DB3",37.7,160
"3181","2025","Feb","Block 5",2025-02-13 16:04:00,"6DB3",37.7,160
"3182","2025","Feb","Block 5",2025-02-14 15:40:00,"6DB3",37.7,160
"3183","2025","Feb","Block 5",2025-02-12 17:04:00,"6D61",108,202
"3184","2025","Feb","Block 5",2025-02-13 16:04:00,"6D61",108,202
"3185","2025","Feb","Block 5",2025-02-14 15:40:00,"6D61",108,202
"3186","2025","Feb","Block 5",2025-02-12 17:04:00,"6B3A",55.1,180
"3187","2025","Feb","Block 5",2025-02-13 16:04:00,"6B3A",55.1,180
"3188","2025","Feb","Block 5",2025-02-14 15:40:00,"6B3A",55.1,180
"3189","2025","Feb","Block 5",2025-02-12 17:04:00,"6BB5",48.2,164
"3190","2025","Feb","Block 5",2025-02-13 16:04:00,"6BB5",48.2,164
"3191","2025","Feb","Block 5",2025-02-14 15:40:00,"6BB5",48.2,164
"3192","2025","Feb","Block 5",2025-02-12 17:04:00,"8BAB",43.8,161
"3193","2025","Feb","Block 5",2025-02-13 16:04:00,"8BAB",43.8,161
"3194","2025","Feb","Block 5",2025-02-14 15:40:00,"8BAB",43.8,161
"3195","2025","Feb","Block 5",2025-02-12 17:04:00,"6A93",57,166
"3196","2025","Feb","Block 5",2025-02-13 16:04:00,"6A93",57,166
"3197","2025","Feb","Block 5",2025-02-14 15:40:00,"6A93",57,166
"3198","2025","Feb","Block 5",2025-02-12 17:04:00,"8BA9",31.6,149
"3199","2025","Feb","Block 5",2025-02-13 16:04:00,"8BA9",31.6,149
"3200","2025","Feb","Block 5",2025-02-14 15:40:00,"8BA9",31.6,149
"3201","2025","Feb","Block 5",2025-02-12 17:04:00,"84B2",66.2,177
"3202","2025","Feb","Block 5",2025-02-13 16:04:00,"84B2",66.2,177
"3203","2025","Feb","Block 5",2025-02-14 15:40:00,"84B2",66.2,177
"3204","2025","Feb","Block 5",2025-02-12 17:04:00,"6B47",23.1,137
"3205","2025","Feb","Block 5",2025-02-13 16:04:00,"6B47",23.1,137
"3206","2025","Feb","Block 5",2025-02-14 15:40:00,"6B47",23.1,137
"3207","2025","Feb","Block 5",2025-02-12 17:04:00,"7529",106.8,205
"3208","2025","Feb","Block 5",2025-02-13 16:04:00,"7529",106.8,205
"3209","2025","Feb","Block 5",2025-02-14 15:40:00,"7529",106.8,205
"3210","2025","Feb","Block 5",2025-02-12 17:04:00,"6B55",56.8,165
"3211","2025","Feb","Block 5",2025-02-13 16:04:00,"6B55",56.8,165
"3212","2025","Feb","Block 5",2025-02-14 15:40:00,"6B55",56.8,165
"3213","2025","Feb","Block 5",2025-02-12 17:04:00,"7AAD",21.6,131
"3214","2025","Feb","Block 5",2025-02-13 16:04:00,"7AAD",21.6,131
"3215","2025","Feb","Block 5",2025-02-14 15:40:00,"7AAD",21.6,131
"3216","2025","Feb","Block 5",2025-02-12 17:04:00,"7557",40.2,163
"3217","2025","Feb","Block 5",2025-02-13 16:04:00,"7557",40.2,163
"3218","2025","Feb","Block 5",2025-02-14 15:40:00,"7557",40.2,163
"3219","2025","Feb","Block 5",2025-02-12 17:04:00,"6CAE",48.8,168
"3220","2025","Feb","Block 5",2025-02-13 16:04:00,"6CAE",48.8,168
"3221","2025","Feb","Block 5",2025-02-14 15:40:00,"6CAE",48.8,168
"3222","2025","Feb","Block 5",2025-02-12 17:04:00,"7525",56.6,175
"3223","2025","Feb","Block 5",2025-02-13 16:04:00,"7525",56.6,175
"3224","2025","Feb","Block 5",2025-02-14 15:40:00,"7525",56.6,175
"3225","2025","Feb","Block 5",2025-02-12 17:04:00,"6BA2",93.2,195
"3226","2025","Feb","Block 5",2025-02-13 16:04:00,"6BA2",93.2,195
"3227","2025","Feb","Block 5",2025-02-14 15:40:00,"6BA2",93.2,195
"3228","2025","Feb","Block 5",2025-02-12 17:04:00,"6AEE",35.9,146
"3229","2025","Feb","Block 5",2025-02-13 16:04:00,"6AEE",35.9,146
"3230","2025","Feb","Block 5",2025-02-14 15:40:00,"6AEE",35.9,146
"3231","2025","Feb","Block 5",2025-02-12 17:04:00,"6D0C",45.7,160
"3232","2025","Feb","Block 5",2025-02-13 16:04:00,"6D0C",45.7,160
"3233","2025","Feb","Block 5",2025-02-14 15:40:00,"6D0C",45.7,160
"3234","2025","Feb","Block 5",2025-02-12 17:04:00,"7AAB",66.5,177
"3235","2025","Feb","Block 5",2025-02-13 16:04:00,"7AAB",66.5,177
"3236","2025","Feb","Block 5",2025-02-14 15:40:00,"7AAB",66.5,177
"3237","2025","Feb","Block 5",2025-02-12 17:04:00,"84AA",103.7,206
"3238","2025","Feb","Block 5",2025-02-13 16:04:00,"84AA",103.7,206
"3239","2025","Feb","Block 5",2025-02-14 15:40:00,"84AA",103.7,206
"3240","2025","Feb","Block 5",2025-02-12 17:04:00,"7915",38.7,161
"3241","2025","Feb","Block 5",2025-02-13 16:04:00,"7915",38.7,161
"3242","2025","Feb","Block 5",2025-02-14 15:40:00,"7915",38.7,161
"3243","2025","Feb","Block 5",2025-02-12 17:04:00,"6D85",57.8,170
"3244","2025","Feb","Block 5",2025-02-13 16:04:00,"6D85",57.8,170
"3245","2025","Feb","Block 5",2025-02-14 15:40:00,"6D85",57.8,170
"3246","2025","Feb","Block 5",2025-02-12 17:04:00,"6D21",61,172
"3247","2025","Feb","Block 5",2025-02-13 16:04:00,"6D21",61,172
"3248","2025","Feb","Block 5",2025-02-14 15:40:00,"6D21",61,172
"3249","2025","Feb","Block 5",2025-02-12 17:04:00,"6CA7",55.9,170
"3250","2025","Feb","Block 5",2025-02-13 16:04:00,"6CA7",55.9,170
"3251","2025","Feb","Block 5",2025-02-14 15:40:00,"6CA7",55.9,170
"3252","2025","Feb","Block 5",2025-02-12 17:04:00,"6A57",44.1,160
"3253","2025","Feb","Block 5",2025-02-13 16:04:00,"6A57",44.1,160
"3254","2025","Feb","Block 5",2025-02-14 15:40:00,"6A57",44.1,160
"3255","2025","Feb","Block 5",2025-02-12 17:04:00,"7515",61.9,178
"3256","2025","Feb","Block 5",2025-02-13 16:04:00,"7515",61.9,178
"3257","2025","Feb","Block 5",2025-02-14 15:40:00,"7515",61.9,178
"3258","2025","Feb","Block 5",2025-02-12 17:04:00,"8554",87.8,192
"3259","2025","Feb","Block 5",2025-02-13 16:04:00,"8554",87.8,192
"3260","2025","Feb","Block 5",2025-02-14 15:40:00,"8554",87.8,192
"3261","2025","Feb","Block 5",2025-02-12 17:04:00,"6BB4",31.8,147
"3262","2025","Feb","Block 5",2025-02-13 16:04:00,"6BB4",31.8,147
"3263","2025","Feb","Block 5",2025-02-14 15:40:00,"6BB4",31.8,147
"3264","2025","Feb","Block 5",2025-02-12 17:04:00,"6957",57.5,171
"3265","2025","Feb","Block 5",2025-02-13 16:04:00,"6957",57.5,171
"3266","2025","Feb","Block 5",2025-02-14 15:40:00,"6957",57.5,171
"3267","2025","Feb","Block 5",2025-02-12 17:04:00,"8CCA",31.2,154
"3268","2025","Feb","Block 5",2025-02-13 16:04:00,"8CCA",31.2,154
"3269","2025","Feb","Block 5",2025-02-14 15:40:00,"8CCA",31.2,154
"3270","2025","Feb","Block 5",2025-02-12 17:04:00,"72AB",15,120
"3271","2025","Feb","Block 5",2025-02-13 16:04:00,"72AB",15,120
"3272","2025","Feb","Block 5",2025-02-14 15:40:00,"72AB",15,120
"3273","2025","Feb","Block 5",2025-02-12 17:04:00,"6496",54,169
"3274","2025","Feb","Block 5",2025-02-13 16:04:00,"6496",54,169
"3275","2025","Feb","Block 5",2025-02-14 15:40:00,"6496",54,169
"3276","2025","Feb","Block 5",2025-02-12 17:04:00,"62BA",50.7,161
"3277","2025","Feb","Block 5",2025-02-13 16:04:00,"62BA",50.7,161
"3278","2025","Feb","Block 5",2025-02-14 15:40:00,"62BA",50.7,161
"3279","2025","Feb","Block 5",2025-02-12 17:04:00,"8D1A",33.5,151
"3280","2025","Feb","Block 5",2025-02-13 16:04:00,"8D1A",33.5,151
"3281","2025","Feb","Block 5",2025-02-14 15:40:00,"8D1A",33.5,151
"3282","2025","Feb","Block 5",2025-02-12 17:04:00,"6B62",109.5,209
"3283","2025","Feb","Block 5",2025-02-13 16:04:00,"6B62",109.5,209
"3284","2025","Feb","Block 5",2025-02-14 15:40:00,"6B62",109.5,209
"3285","2025","Feb","Block 5",2025-02-12 17:04:00,"72DB",28.8,151
"3286","2025","Feb","Block 5",2025-02-13 16:04:00,"72DB",28.8,151
"3287","2025","Feb","Block 5",2025-02-14 15:40:00,"72DB",28.8,151
"3288","2025","Feb","Block 5",2025-02-12 17:04:00,"6856",31.5,155
"3289","2025","Feb","Block 5",2025-02-13 16:04:00,"6856",31.5,155
"3290","2025","Feb","Block 5",2025-02-14 15:40:00,"6856",31.5,155
"3291","2025","Feb","Block 5",2025-02-12 17:04:00,"6D27",51.9,174
"3292","2025","Feb","Block 5",2025-02-13 16:04:00,"6D27",51.9,174
"3293","2025","Feb","Block 5",2025-02-14 15:40:00,"6D27",51.9,174
"3294","2025","Feb","Block 5",2025-02-12 17:04:00,"84B6",12,115
"3295","2025","Feb","Block 5",2025-02-13 16:04:00,"84B6",12,115
"3296","2025","Feb","Block 5",2025-02-14 15:40:00,"84B6",12,115
"3297","2025","Feb","Block 5",2025-02-12 17:04:00,"6D1A",63.1,178
"3298","2025","Feb","Block 5",2025-02-13 16:04:00,"6D1A",63.1,178
"3299","2025","Feb","Block 5",2025-02-14 15:40:00,"6D1A",63.1,178
"3300","2025","Feb","Block 5",2025-02-12 17:04:00,"6AAB",68.6,182
"3301","2025","Feb","Block 5",2025-02-13 16:04:00,"6AAB",68.6,182
"3302","2025","Feb","Block 5",2025-02-14 15:40:00,"6AAB",68.6,182
"3303","2025","Feb","Block 5",2025-02-12 17:04:00,"6DF5",35.4,157
"3304","2025","Feb","Block 5",2025-02-13 16:04:00,"6DF5",35.4,157
"3305","2025","Feb","Block 5",2025-02-14 15:40:00,"6DF5",35.4,157
"3306","2025","Feb","Block 5",2025-02-12 17:04:00,"676D",122.4,210
"3307","2025","Feb","Block 5",2025-02-13 16:04:00,"676D",122.4,210
"3308","2025","Feb","Block 5",2025-02-14 15:40:00,"676D",122.4,210
"3309","2025","Feb","Block 5",2025-02-12 17:04:00,"7455",84.5,195
"3310","2025","Feb","Block 5",2025-02-13 16:04:00,"7455",84.5,195
"3311","2025","Feb","Block 5",2025-02-14 15:40:00,"7455",84.5,195
"3312","2025","Feb","Block 5",2025-02-12 17:04:00,"7289",45,157
"3313","2025","Feb","Block 5",2025-02-13 16:04:00,"7289",45,157
"3314","2025","Feb","Block 5",2025-02-14 15:40:00,"7289",45,157
"3315","2025","Feb","Block 5",2025-02-12 17:04:00,"6DEB",65.8,176
"3316","2025","Feb","Block 5",2025-02-13 16:04:00,"6DEB",65.8,176
"3317","2025","Feb","Block 5",2025-02-14 15:40:00,"6DEB",65.8,176
"3318","2025","Feb","Block 5",2025-02-12 17:04:00,"6BC9",49.4,175
"3319","2025","Feb","Block 5",2025-02-13 16:04:00,"6BC9",49.4,175
"3320","2025","Feb","Block 5",2025-02-14 15:40:00,"6BC9",49.4,175
"3321","2025","Feb","Block 5",2025-02-12 17:04:00,"724D",39.2,162
"3322","2025","Feb","Block 5",2025-02-13 16:04:00,"724D",39.2,162
"3323","2025","Feb","Block 5",2025-02-14 15:40:00,"724D",39.2,162
"3324","2025","Feb","Block 5",2025-02-12 17:04:00,"6CC9",43.3,156
"3325","2025","Feb","Block 5",2025-02-13 16:04:00,"6CC9",43.3,156
"3326","2025","Feb","Block 5",2025-02-14 15:40:00,"6CC9",43.3,156
"3327","2025","Feb","Block 5",2025-02-12 17:04:00,"6ADE",96.8,200
"3328","2025","Feb","Block 5",2025-02-13 16:04:00,"6ADE",96.8,200
"3329","2025","Feb","Block 5",2025-02-14 15:40:00,"6ADE",96.8,200
"3330","2025","Feb","Block 5",2025-02-12 17:04:00,"894A",27.2,130
"3331","2025","Feb","Block 5",2025-02-13 16:04:00,"894A",27.2,130
"3332","2025","Feb","Block 5",2025-02-14 15:40:00,"894A",27.2,130
"3333","2025","Feb","Block 5",2025-02-12 17:04:00,"6B65",22.4,145
"3334","2025","Feb","Block 5",2025-02-13 16:04:00,"6B65",22.4,145
"3335","2025","Feb","Block 5",2025-02-14 15:40:00,"6B65",22.4,145
"3336","2025","Feb","Block 5",2025-02-12 17:04:00,"84D5",43.7,167
"3337","2025","Feb","Block 5",2025-02-13 16:04:00,"84D5",43.7,167
"3338","2025","Feb","Block 5",2025-02-14 15:40:00,"84D5",43.7,167
"3339","2025","Feb","Block 5",2025-02-12 17:04:00,"7955",41.9,156
"3340","2025","Feb","Block 5",2025-02-13 16:04:00,"7955",41.9,156
"3341","2025","Feb","Block 5",2025-02-14 15:40:00,"7955",41.9,156
"3342","2025","Feb","Block 5",2025-02-12 17:04:00,"6A76",31.8,151
"3343","2025","Feb","Block 5",2025-02-13 16:04:00,"6A76",31.8,151
"3344","2025","Feb","Block 5",2025-02-14 15:40:00,"6A76",31.8,151
"3345","2025","Feb","Block 5",2025-02-12 17:04:00,"8571",25,137
"3346","2025","Feb","Block 5",2025-02-13 16:04:00,"8571",25,137
"3347","2025","Feb","Block 5",2025-02-14 15:40:00,"8571",25,137
"3348","2025","Feb","Block 5",2025-02-12 17:04:00,"6D74",32.1,151
"3349","2025","Feb","Block 5",2025-02-13 16:04:00,"6D74",32.1,151
"3350","2025","Feb","Block 5",2025-02-14 15:40:00,"6D74",32.1,151
"3351","2025","Apr","Block 6",2025-04-09 09:01:00,"6B39",6.9,81
"3352","2025","Apr","Block 6",2025-04-09 09:01:00,"6A7B",6.9,83
"3353","2025","Apr","Block 6",2025-04-09 09:01:00,"6725",6.7,83
"3354","2025","Apr","Block 6",2025-04-09 09:01:00,"78EA",7.2,84
"3355","2025","Apr","Block 6",2025-04-09 09:01:00,"6BED",7.8,85
"3356","2025","Apr","Block 6",2025-04-09 09:01:00,"6A7A",7.2,83
"3357","2025","Apr","Block 6",2025-04-09 09:01:00,"6D42",5.2,75
"3358","2025","Apr","Block 6",2025-04-09 09:01:00,"6BD6",5.3,78
"3359","2025","Apr","Block 6",2025-04-09 09:01:00,"6ED9",6.7,82
"3360","2025","Apr","Block 6",2025-04-09 09:01:00,"80D5",7.1,83
"3361","2025","Apr","Block 6",2025-04-09 11:45:00,"7D55",8.2,81
"3362","2025","Apr","Block 6",2025-04-09 11:45:00,"845A",5.7,79
"3363","2025","Apr","Block 6",2025-04-09 11:45:00,"71A2",7.2,82
"3364","2025","Apr","Block 6",2025-04-09 11:45:00,"7172",5.4,77
"3365","2025","Apr","Block 6",2025-04-09 11:45:00,"7155",5.4,82
"3366","2025","Apr","Block 6",2025-04-09 11:45:00,"6853",6.9,82
"3367","2025","Apr","Block 6",2025-04-09 11:45:00,"6975",5.9,78
"3368","2025","Apr","Block 6",2025-04-09 11:45:00,"7689",5.1,80
"3369","2025","Apr","Block 6",2025-04-09 11:45:00,"8D0A",5.7,80
"3370","2025","Apr","Block 6",2025-04-09 11:45:00,"682B",5.4,76
"3371","2025","Apr","Block 6",2025-04-09 14:59:00,"6D34",NA,80
"3372","2025","Apr","Block 6",2025-04-09 14:59:00,"7545",7.1,83
"3373","2025","Apr","Block 6",2025-04-09 14:59:00,"6A45",6.3,84
"3374","2025","Apr","Block 6",2025-04-09 14:59:00,"6D64",6.2,80
"3375","2025","Apr","Block 6",2025-04-09 14:59:00,"6D57",5.1,76
"3376","2025","Apr","Block 6",2025-04-09 14:59:00,"7764",4.6,78
"3377","2025","Apr","Block 6",2025-04-09 14:59:00,"8AA6",5.5,79
"3378","2025","Apr","Block 6",2025-04-09 14:59:00,"6D7B",6.6,85
"3379","2025","Apr","Block 6",2025-04-09 14:59:00,"8C56",4.8,76
"3380","2025","Apr","Block 6",2025-04-09 14:59:00,"8556",5.4,80
"3381","2025","Apr","Block 6",2025-04-09 17:59:00,"6D5D",4.8,76
"3382","2025","Apr","Block 6",2025-04-09 17:59:00,"6DA6",5,79
"3383","2025","Apr","Block 6",2025-04-09 17:59:00,"6B46",4.9,76
"3384","2025","Apr","Block 6",2025-04-09 17:59:00,"68AE",5,75
"3385","2025","Apr","Block 6",2025-04-09 17:59:00,"8AEA",8.2,90
"3386","2025","Apr","Block 6",2025-04-09 17:59:00,"6D44",5.9,82
"3387","2025","Apr","Block 6",2025-04-09 17:59:00,"68AF",5.3,79
"3388","2025","Apr","Block 6",2025-04-09 17:59:00,"8B56",7.7,85
"3389","2025","Apr","Block 6",2025-04-09 17:59:00,"6DAD",5.4,77
"3390","2025","Apr","Block 6",2025-04-09 17:59:00,"8AB4",5,76
"3391","2025","Apr","Block 6",2025-04-09 21:03:00,"6DA3",4.7,74
"3392","2025","Apr","Block 6",2025-04-09 21:03:00,"6D31",6,80
"3393","2025","Apr","Block 6",2025-04-09 21:03:00,"6D96",4.6,79
"3394","2025","Apr","Block 6",2025-04-09 21:03:00,"69AD",6.5,85
"3395","2025","Apr","Block 6",2025-04-09 21:03:00,"6BAB",5.2,77
"3396","2025","Apr","Block 6",2025-04-09 21:03:00,"8BD4",5.1,76
"3397","2025","Apr","Block 6",2025-04-09 21:03:00,"856A",7.1,86
"3398","2025","Apr","Block 6",2025-04-09 21:03:00,"6D39",4.7,75
"3399","2025","Apr","Block 6",2025-04-09 21:03:00,"6ABB",6.9,85
"3400","2025","Apr","Block 6",2025-04-09 21:03:00,"6D67",6.1,82
"3401","2025","Apr","Block 6",2025-04-10 00:01:00,"6A2B",6.4,83
"3402","2025","Apr","Block 6",2025-04-10 00:01:00,"855A",5.3,79
"3403","2025","Apr","Block 6",2025-04-10 00:01:00,"6C57",6.3,83
"3404","2025","Apr","Block 6",2025-04-10 00:01:00,"6A25",5.7,80
"3405","2025","Apr","Block 6",2025-04-10 00:01:00,"6CB5",4.6,74
"3406","2025","Apr","Block 6",2025-04-10 00:01:00,"6BD9",5.8,81
"3407","2025","Apr","Block 6",2025-04-10 00:01:00,"7578",4.6,74
"3408","2025","Apr","Block 6",2025-04-10 00:01:00,"6BEA",5.3,77
"3409","2025","Apr","Block 6",2025-04-10 00:01:00,"6A99",4.4,75
"3410","2025","Apr","Block 6",2025-04-10 00:01:00,"8CAE",5.6,79
"3411","2025","Apr","Block 6",2025-04-10 03:00:00,"6DA2",4.8,71
"3412","2025","Apr","Block 6",2025-04-10 03:00:00,"6995",5.6,79
"3413","2025","Apr","Block 6",2025-04-10 03:00:00,"6CB9",6.5,85
"3414","2025","Apr","Block 6",2025-04-10 03:00:00,"8BBA",4.6,75
"3415","2025","Apr","Block 6",2025-04-10 03:00:00,"6A97",6.7,84
"3416","2025","Apr","Block 6",2025-04-10 03:00:00,"6BCD",4.6,74
"3417","2025","Apr","Block 6",2025-04-10 03:00:00,"6CCD",5.8,77
"3418","2025","Apr","Block 6",2025-04-10 03:00:00,"6857",4.5,75
"3419","2025","Apr","Block 6",2025-04-10 03:00:00,"8115",6.2,83
"3420","2025","Apr","Block 6",2025-04-10 03:00:00,"895A",6,81
"3421","2025","Apr","Block 6",NA,NA,NA,NA
"3422","2025","Apr","Block 6",NA,NA,NA,NA
"3423","2025","Apr","Block 6",NA,NA,NA,NA
"3424","2025","Apr","Block 6",NA,NA,NA,NA
"3425","2025","Apr","Block 6",NA,NA,NA,NA
"3426","2025","Apr","Block 6",NA,NA,NA,NA
"3427","2025","Apr","Block 6",NA,NA,NA,NA
"3428","2025","Apr","Block 6",NA,NA,NA,NA
"3429","2025","Apr","Block 6",NA,NA,NA,NA
"3430","2025","Apr","Block 6",NA,NA,NA,NA
"3431","2025","Apr","Block 6",2025-04-10 09:00:00,"7B4D",9.4,92
"3432","2025","Apr","Block 6",2025-04-10 09:00:00,"8954",5.4,78
"3433","2025","Apr","Block 6",2025-04-10 09:00:00,"7122",6.2,82
"3434","2025","Apr","Block 6",2025-04-10 09:00:00,"8968",6.4,82
"3435","2025","Apr","Block 6",2025-04-10 09:00:00,"8B94",5.7,79
"3436","2025","Apr","Block 6",2025-04-10 09:00:00,"6D45",6.9,86
"3437","2025","Apr","Block 6",2025-04-10 09:00:00,"6CBB",6,80
"3438","2025","Apr","Block 6",2025-04-10 09:00:00,"6CDD",5.3,78
"3439","2025","Apr","Block 6",2025-04-10 09:00:00,"6D77",6,80
"3440","2025","Apr","Block 6",2025-04-10 09:00:00,"8496",7.1,86
"3441","2025","Apr","Block 6",2025-04-10 12:02:00,"6CC5",5.1,76
"3442","2025","Apr","Block 6",2025-04-10 12:02:00,"8CAD",5.4,79
"3443","2025","Apr","Block 6",2025-04-10 12:02:00,"6BA6",6.3,82
"3444","2025","Apr","Block 6",2025-04-10 12:02:00,"6D3D",5,79
"3445","2025","Apr","Block 6",2025-04-10 12:02:00,"6A74",4.7,76
"3446","2025","Apr","Block 6",2025-04-10 12:02:00,"6ACB",6.9,83
"3447","2025","Apr","Block 6",2025-04-10 12:02:00,"6B2F",6,79
"3448","2025","Apr","Block 6",2025-04-10 12:02:00,"6D4B",6.2,84
"3449","2025","Apr","Block 6",2025-04-10 12:02:00,"6D15",8.1,89
"3450","2025","Apr","Block 6",2025-04-10 12:02:00,"6C4B",6.6,85
"3451","2025","Apr","Block 6",2025-04-10 15:00:00,"896A",7.4,86
"3452","2025","Apr","Block 6",2025-04-10 15:00:00,"6D05",5.6,76
"3453","2025","Apr","Block 6",2025-04-10 15:00:00,"74D5",5.5,78
"3454","2025","Apr","Block 6",2025-04-10 15:00:00,"6C89",4.4,74
"3455","2025","Apr","Block 6",2025-04-10 15:00:00,"7521",5.9,80
"3456","2025","Apr","Block 6",2025-04-10 15:00:00,"6DA9",5.4,78
"3457","2025","Apr","Block 6",2025-04-10 15:00:00,"6DAC",7.1,84
"3458","2025","Apr","Block 6",2025-04-10 15:00:00,"8A92",4.7,75
"3459","2025","Apr","Block 6",2025-04-10 15:00:00,"7249",6.3,82
"3460","2025","Apr","Block 6",2025-04-10 15:00:00,"6B49",7.1,85
"3461","2025","Apr","Block 6",2025-04-10 17:58:00,"68B6",6.8,85
"3462","2025","Apr","Block 6",2025-04-10 17:58:00,"87D5",7,83
"3463","2025","Apr","Block 6",2025-04-10 17:58:00,"6D11",6.2,82
"3464","2025","Apr","Block 6",2025-04-10 17:58:00,"6BBD",5.2,78
"3465","2025","Apr","Block 6",2025-04-10 17:58:00,"6B2D",5.1,79
"3466","2025","Apr","Block 6",2025-04-10 17:58:00,"6D37",5.6,80
"3467","2025","Apr","Block 6",2025-04-10 17:58:00,"6CB2",4.5,79
"3468","2025","Apr","Block 6",2025-04-10 17:58:00,"6729",8.1,89
"3469","2025","Apr","Block 6",2025-04-10 17:58:00,"68AB",6.4,80
"3470","2025","Apr","Block 6",2025-04-10 17:58:00,"8552",7.5,86
"3471","2025","Apr","Block 6",2025-04-10 21:02:00,"6A95",5.6,80
"3472","2025","Apr","Block 6",2025-04-10 21:02:00,"6D97",6.8,81
"3473","2025","Apr","Block 6",2025-04-10 21:02:00,"6A2D",6.2,82
"3474","2025","Apr","Block 6",2025-04-10 21:02:00,"85C5",4.8,77
"3475","2025","Apr","Block 6",2025-04-10 21:02:00,"8C55",7.8,86
"3476","2025","Apr","Block 6",2025-04-10 21:02:00,"73DA",8.4,94
"3477","2025","Apr","Block 6",2025-04-10 21:02:00,"8514",7.8,86
"3478","2025","Apr","Block 6",2025-04-10 21:02:00,"6C91",5.9,80
"3479","2025","Apr","Block 6",2025-04-10 21:02:00,"6C2D",6.1,84
"3480","2025","Apr","Block 6",2025-04-10 21:02:00,"6B35",5.4,79
"3481","2025","Apr","Block 6",2025-04-11,"72AD",5.8,77
"3482","2025","Apr","Block 6",2025-04-11,"67A5",5.9,80
"3483","2025","Apr","Block 6",2025-04-11,"6CD7",4.5,71
"3484","2025","Apr","Block 6",2025-04-11,"6765",4.8,76
"3485","2025","Apr","Block 6",2025-04-11,"7355",5.6,76
"3486","2025","Apr","Block 6",2025-04-11,"6751",6.6,84
"3487","2025","Apr","Block 6",2025-04-11,"8D15",5,77
"3488","2025","Apr","Block 6",2025-04-11,"6DD5",6.8,81
"3489","2025","Apr","Block 6",2025-04-11,"6C2A",4.5,75
"3490","2025","Apr","Block 6",2025-04-11,"8CEA",5.4,79
"3491","2025","Apr","Block 6",2025-04-11 03:00:00,"6D3A",5.2,75
"3492","2025","Apr","Block 6",2025-04-11 03:00:00,"6A15",4.6,75
"3493","2025","Apr","Block 6",2025-04-11 03:00:00,"75A9",5.5,79
"3494","2025","Apr","Block 6",2025-04-11 03:00:00,"6BA8",6.2,82
"3495","2025","Apr","Block 6",2025-04-11 03:00:00,"6A9B",6.2,84
"3496","2025","Apr","Block 6",2025-04-11 03:00:00,"6C5A",4.5,75
"3497","2025","Apr","Block 6",2025-04-11 03:00:00,"6EB5",4.4,74
"3498","2025","Apr","Block 6",2025-04-11 03:00:00,"6AA1",5.2,77
"3499","2025","Apr","Block 6",2025-04-11 03:00:00,"8952",4.7,74
"3500","2025","Apr","Block 6",2025-04-11 03:00:00,"8BD2",6.5,83
"3501","2025","Apr","Block 6",2025-04-11 06:00:00,"6D76",6,82
"3502","2025","Apr","Block 6",2025-04-11 06:00:00,"6CED",6.4,78
"3503","2025","Apr","Block 6",2025-04-11 06:00:00,"6BAD",4.9,75
"3504","2025","Apr","Block 6",2025-04-11 06:00:00,"6AA4",5.6,79
"3505","2025","Apr","Block 6",2025-04-11 06:00:00,"6ED5",4.9,76
"3506","2025","Apr","Block 6",2025-04-11 06:00:00,"6CD5",6.1,81
"3507","2025","Apr","Block 6",2025-04-11 06:00:00,"8AAC",4.6,77
"3508","2025","Apr","Block 6",2025-04-11 06:00:00,"724E",4.9,77
"3509","2025","Apr","Block 6",2025-04-11 06:00:00,"6B44",5.1,78
"3510","2025","Apr","Block 6",2025-04-11 06:00:00,"68AD",5.9,82
"3511","2025","Apr","Block 6",2025-04-11 08:56:00,"6D2D",5.7,78
"3512","2025","Apr","Block 6",2025-04-11 08:56:00,"6AB9",6,79
"3513","2025","Apr","Block 6",2025-04-11 08:56:00,"6CB1",5.9,81
"3514","2025","Apr","Block 6",2025-04-11 08:56:00,"6CA9",4.5,73
"3515","2025","Apr","Block 6",2025-04-11 08:56:00,"7B66",5.8,80
"3516","2025","Apr","Block 6",2025-04-11 08:56:00,"8516",6.5,85
"3517","2025","Apr","Block 6",2025-04-11 08:56:00,"6B5E",4.9,72
"3518","2025","Apr","Block 6",2025-04-11 08:56:00,"8D12",5.6,81
"3519","2025","Apr","Block 6",2025-04-11 08:56:00,"6E32",6.8,85
"3520","2025","Apr","Block 6",2025-04-11 08:56:00,"7B55",5.4,79
"3521","2025","Apr","Block 6",2025-04-11 12:00:00,"6845",5.8,83
"3522","2025","Apr","Block 6",2025-04-11 12:00:00,"6C65",6.9,85
"3523","2025","Apr","Block 6",2025-04-11 12:00:00,"6D25",4.9,74
"3524","2025","Apr","Block 6",2025-04-11 12:00:00,"8ACA",6.2,84
"3525","2025","Apr","Block 6",2025-04-11 12:00:00,"8CD4",5,77
"3526","2025","Apr","Block 6",2025-04-11 12:00:00,"6CBA",7.7,87
"3527","2025","Apr","Block 6",2025-04-11 12:00:00,"6B4E",4.9,77
"3528","2025","Apr","Block 6",2025-04-11 12:00:00,"6D6F",6.9,85
"3529","2025","Apr","Block 6",2025-04-11 12:00:00,"6A1B",7.5,87
"3530","2025","Apr","Block 6",2025-04-11 12:00:00,"6D4E",5.9,78
"3531","2025","Apr","Block 6",2025-04-11 14:58:00,"675A",7.5,86
